frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Dec 15, 2016 08:21:25.233374000 +07,10.12.15.101,194.165.17.244,,,,,
Dec 15, 2016 08:21:25.233432000 +07,10.12.15.101,194.165.17.245,,,,,
Dec 15, 2016 08:21:25.233477000 +07,10.12.15.101,194.165.17.246,,,,,
Dec 15, 2016 08:21:25.233542000 +07,10.12.15.101,194.165.17.247,,,,,
Dec 15, 2016 08:21:25.233578000 +07,10.12.15.101,194.165.17.248,,,,,
Dec 15, 2016 08:21:25.233631000 +07,10.12.15.101,194.165.17.249,,,,,
Dec 15, 2016 08:21:25.233700000 +07,10.12.15.101,194.165.17.250,,,,,
Dec 15, 2016 08:21:25.233742000 +07,10.12.15.101,194.165.17.251,,,,,
Dec 15, 2016 08:21:25.233800000 +07,10.12.15.101,194.165.17.252,,,,,
Dec 15, 2016 08:21:25.233852000 +07,10.12.15.101,194.165.17.253,,,,,
Dec 15, 2016 08:21:25.233913000 +07,10.12.15.101,194.165.17.254,,,,,
Dec 15, 2016 08:21:26.248262000 +07,10.12.15.101,194.165.17.255,,,,,
Dec 15, 2016 08:21:32.192142000 +07,10.12.15.101,1.11.32.0,,,,,
Dec 15, 2016 08:21:32.192221000 +07,10.12.15.101,1.11.32.1,,,,,
Dec 15, 2016 08:21:32.192323000 +07,10.12.15.101,1.11.32.2,,,,,
Dec 15, 2016 08:21:32.192461000 +07,10.12.15.101,1.11.32.3,,,,,
Dec 15, 2016 08:21:32.192567000 +07,10.12.15.101,1.11.32.4,,,,,
Dec 15, 2016 08:21:32.192689000 +07,10.12.15.101,1.11.32.5,,,,,
Dec 15, 2016 08:21:32.192809000 +07,10.12.15.101,1.11.32.6,,,,,
Dec 15, 2016 08:21:32.193001000 +07,10.12.15.101,1.11.32.7,,,,,
Dec 15, 2016 08:21:32.193107000 +07,10.12.15.101,1.11.32.8,,,,,
Dec 15, 2016 08:21:32.193199000 +07,10.12.15.101,1.11.32.9,,,,,
Dec 15, 2016 08:21:32.193259000 +07,10.12.15.101,1.11.32.10,,,,,
Dec 15, 2016 08:21:32.193364000 +07,10.12.15.101,1.11.32.11,,,,,
Dec 15, 2016 08:21:32.193496000 +07,10.12.15.101,1.11.32.12,,,,,
Dec 15, 2016 08:21:32.193709000 +07,10.12.15.101,1.11.32.13,,,,,
Dec 15, 2016 08:21:32.193839000 +07,10.12.15.101,1.11.32.14,,,,,
Dec 15, 2016 08:21:32.193993000 +07,10.12.15.101,1.11.32.15,,,,,
Dec 15, 2016 08:21:32.194114000 +07,10.12.15.101,1.11.32.16,,,,,
Dec 15, 2016 08:21:32.195315000 +07,10.12.15.101,1.11.32.17,,,,,
Dec 15, 2016 08:21:32.196299000 +07,10.12.15.101,1.11.32.18,,,,,
Dec 15, 2016 08:21:32.197152000 +07,10.12.15.101,1.11.32.19,,,,,
Dec 15, 2016 08:21:32.197290000 +07,10.12.15.101,1.11.32.20,,,,,
Dec 15, 2016 08:21:32.197373000 +07,10.12.15.101,1.11.32.21,,,,,
Dec 15, 2016 08:21:32.197527000 +07,10.12.15.101,1.11.32.22,,,,,
Dec 15, 2016 08:21:32.197607000 +07,10.12.15.101,1.11.32.23,,,,,
Dec 15, 2016 08:21:32.197713000 +07,10.12.15.101,1.11.32.24,,,,,
Dec 15, 2016 08:21:32.197819000 +07,10.12.15.101,1.11.32.25,,,,,
Dec 15, 2016 08:21:32.198115000 +07,10.12.15.101,1.11.32.26,,,,,
Dec 15, 2016 08:21:32.198335000 +07,10.12.15.101,1.11.32.27,,,,,
Dec 15, 2016 08:21:32.198447000 +07,10.12.15.101,1.11.32.28,,,,,
Dec 15, 2016 08:21:32.198556000 +07,10.12.15.101,1.11.32.29,,,,,
Dec 15, 2016 08:21:32.198588000 +07,10.12.15.101,1.11.32.30,,,,,
Dec 15, 2016 08:21:32.199099000 +07,10.12.15.101,1.11.32.31,,,,,
Dec 15, 2016 08:21:32.199277000 +07,10.12.15.101,55.15.15.0,,,,,
Dec 15, 2016 08:21:32.199382000 +07,10.12.15.101,55.15.15.1,,,,,
Dec 15, 2016 08:21:32.199470000 +07,10.12.15.101,55.15.15.2,,,,,
Dec 15, 2016 08:21:32.199568000 +07,10.12.15.101,55.15.15.3,,,,,
Dec 15, 2016 08:21:32.199656000 +07,10.12.15.101,55.15.15.4,,,,,
Dec 15, 2016 08:21:32.199759000 +07,10.12.15.101,55.15.15.5,,,,,
Dec 15, 2016 08:21:32.199856000 +07,10.12.15.101,55.15.15.6,,,,,
Dec 15, 2016 08:21:32.199910000 +07,10.12.15.101,55.15.15.7,,,,,
Dec 15, 2016 08:21:32.199998000 +07,10.12.15.101,55.15.15.8,,,,,
Dec 15, 2016 08:21:32.200124000 +07,10.12.15.101,55.15.15.9,,,,,
Dec 15, 2016 08:21:32.200199000 +07,10.12.15.101,55.15.15.10,,,,,
Dec 15, 2016 08:21:32.200253000 +07,10.12.15.101,55.15.15.11,,,,,
Dec 15, 2016 08:21:32.200327000 +07,10.12.15.101,55.15.15.12,,,,,
Dec 15, 2016 08:21:32.200387000 +07,10.12.15.101,55.15.15.13,,,,,
Dec 15, 2016 08:21:32.201383000 +07,10.12.15.101,55.15.15.14,,,,,
Dec 15, 2016 08:21:32.201550000 +07,10.12.15.101,55.15.15.15,,,,,
Dec 15, 2016 08:21:32.201813000 +07,10.12.15.101,55.15.15.16,,,,,
Dec 15, 2016 08:21:32.202077000 +07,10.12.15.101,55.15.15.17,,,,,
Dec 15, 2016 08:21:32.202084000 +07,10.12.15.101,55.15.15.18,,,,,
Dec 15, 2016 08:21:32.202164000 +07,10.12.15.101,55.15.15.19,,,,,
Dec 15, 2016 08:21:32.202348000 +07,10.12.15.101,55.15.15.20,,,,,
Dec 15, 2016 08:21:32.202486000 +07,10.12.15.101,55.15.15.21,,,,,
Dec 15, 2016 08:21:32.202621000 +07,10.12.15.101,55.15.15.22,,,,,
Dec 15, 2016 08:21:32.202671000 +07,10.12.15.101,55.15.15.23,,,,,
Dec 15, 2016 08:21:32.202839000 +07,10.12.15.101,55.15.15.24,,,,,
Dec 15, 2016 08:21:32.203931000 +07,10.12.15.101,55.15.15.25,,,,,
Dec 15, 2016 08:21:32.204071000 +07,10.12.15.101,55.15.15.26,,,,,
Dec 15, 2016 08:21:32.204193000 +07,10.12.15.101,55.15.15.27,,,,,
Dec 15, 2016 08:21:32.204292000 +07,10.12.15.101,55.15.15.28,,,,,
Dec 15, 2016 08:21:32.204354000 +07,10.12.15.101,55.15.15.29,,,,,
Dec 15, 2016 08:21:32.204447000 +07,10.12.15.101,55.15.15.30,,,,,
Dec 15, 2016 08:21:32.204566000 +07,10.12.15.101,55.15.15.31,,,,,
Dec 15, 2016 08:21:32.204671000 +07,10.12.15.101,194.165.16.0,,,,,
Dec 15, 2016 08:21:32.204785000 +07,10.12.15.101,194.165.16.1,,,,,
Dec 15, 2016 08:21:32.205392000 +07,10.12.15.101,194.165.16.2,,,,,
Dec 15, 2016 08:21:32.205503000 +07,10.12.15.101,194.165.16.3,,,,,
Dec 15, 2016 08:21:32.205568000 +07,10.12.15.101,194.165.16.4,,,,,
Dec 15, 2016 08:21:32.205652000 +07,10.12.15.101,194.165.16.5,,,,,
Dec 15, 2016 08:21:32.205708000 +07,10.12.15.101,194.165.16.6,,,,,
Dec 15, 2016 08:21:32.205798000 +07,10.12.15.101,194.165.16.7,,,,,
Dec 15, 2016 08:21:32.205841000 +07,10.12.15.101,194.165.16.8,,,,,
Dec 15, 2016 08:21:32.205978000 +07,10.12.15.101,194.165.16.9,,,,,
Dec 15, 2016 08:21:32.206269000 +07,10.12.15.101,194.165.16.10,,,,,
Dec 15, 2016 08:21:32.206352000 +07,10.12.15.101,194.165.16.11,,,,,
Dec 15, 2016 08:21:32.206439000 +07,10.12.15.101,194.165.16.12,,,,,
Dec 15, 2016 08:21:32.206525000 +07,10.12.15.101,194.165.16.13,,,,,
Dec 15, 2016 08:21:32.206927000 +07,10.12.15.101,194.165.16.14,,,,,
Dec 15, 2016 08:21:32.207105000 +07,10.12.15.101,194.165.16.15,,,,,
Dec 15, 2016 08:21:32.207110000 +07,10.12.15.101,194.165.16.16,,,,,
Dec 15, 2016 08:21:32.207230000 +07,10.12.15.101,194.165.16.17,,,,,
Dec 15, 2016 08:21:32.207358000 +07,10.12.15.101,194.165.16.18,,,,,
Dec 15, 2016 08:21:32.207451000 +07,10.12.15.101,194.165.16.19,,,,,
Dec 15, 2016 08:21:32.207527000 +07,10.12.15.101,194.165.16.20,,,,,
Dec 15, 2016 08:21:32.207629000 +07,10.12.15.101,194.165.16.21,,,,,
Dec 15, 2016 08:21:32.207743000 +07,10.12.15.101,194.165.16.22,,,,,
Dec 15, 2016 08:21:32.207896000 +07,10.12.15.101,194.165.16.23,,,,,
Dec 15, 2016 08:21:32.207989000 +07,10.12.15.101,194.165.16.24,,,,,
Dec 15, 2016 08:21:32.208099000 +07,10.12.15.101,194.165.16.25,,,,,
Dec 15, 2016 08:21:32.208635000 +07,10.12.15.101,194.165.16.26,,,,,
Dec 15, 2016 08:21:32.208864000 +07,10.12.15.101,194.165.16.27,,,,,
Dec 15, 2016 08:21:32.208980000 +07,10.12.15.101,194.165.16.28,,,,,
Dec 15, 2016 08:21:32.209121000 +07,10.12.15.101,194.165.16.29,,,,,
Dec 15, 2016 08:21:32.209236000 +07,10.12.15.101,194.165.16.30,,,,,
Dec 15, 2016 08:21:32.209443000 +07,10.12.15.101,194.165.16.31,,,,,
Dec 15, 2016 08:21:32.209566000 +07,10.12.15.101,194.165.16.32,,,,,
Dec 15, 2016 08:21:32.209659000 +07,10.12.15.101,194.165.16.33,,,,,
Dec 15, 2016 08:21:32.209784000 +07,10.12.15.101,194.165.16.34,,,,,
Dec 15, 2016 08:21:32.209992000 +07,10.12.15.101,194.165.16.35,,,,,
Dec 15, 2016 08:21:32.210003000 +07,10.12.15.101,194.165.16.36,,,,,
Dec 15, 2016 08:21:32.210877000 +07,10.12.15.101,194.165.16.37,,,,,
Dec 15, 2016 08:21:32.210983000 +07,10.12.15.101,194.165.16.38,,,,,
Dec 15, 2016 08:21:32.211096000 +07,10.12.15.101,194.165.16.39,,,,,
Dec 15, 2016 08:21:32.211197000 +07,10.12.15.101,194.165.16.40,,,,,
Dec 15, 2016 08:21:32.211311000 +07,10.12.15.101,194.165.16.41,,,,,
Dec 15, 2016 08:21:32.211391000 +07,10.12.15.101,194.165.16.42,,,,,
Dec 15, 2016 08:21:32.211470000 +07,10.12.15.101,194.165.16.43,,,,,
Dec 15, 2016 08:21:32.211758000 +07,10.12.15.101,194.165.16.44,,,,,
Dec 15, 2016 08:21:32.213525000 +07,10.12.15.101,194.165.16.45,,,,,
Dec 15, 2016 08:21:32.214036000 +07,10.12.15.101,194.165.16.46,,,,,
Dec 15, 2016 08:21:32.214073000 +07,10.12.15.101,194.165.16.47,,,,,
Dec 15, 2016 08:21:32.214161000 +07,10.12.15.101,194.165.16.48,,,,,
Dec 15, 2016 08:21:32.214170000 +07,10.12.15.101,194.165.16.49,,,,,
Dec 15, 2016 08:21:32.214243000 +07,10.12.15.101,194.165.16.50,,,,,
Dec 15, 2016 08:21:32.214249000 +07,10.12.15.101,194.165.16.51,,,,,
Dec 15, 2016 08:21:32.214485000 +07,10.12.15.101,194.165.16.52,,,,,
Dec 15, 2016 08:21:32.214506000 +07,10.12.15.101,194.165.16.53,,,,,
Dec 15, 2016 08:21:32.214622000 +07,10.12.15.101,194.165.16.54,,,,,
Dec 15, 2016 08:21:32.214679000 +07,10.12.15.101,194.165.16.55,,,,,
Dec 15, 2016 08:21:32.214838000 +07,10.12.15.101,194.165.16.56,,,,,
Dec 15, 2016 08:21:32.214925000 +07,10.12.15.101,194.165.16.57,,,,,
Dec 15, 2016 08:21:32.214930000 +07,10.12.15.101,194.165.16.58,,,,,
Dec 15, 2016 08:21:32.214935000 +07,10.12.15.101,194.165.16.59,,,,,
Dec 15, 2016 08:21:32.215001000 +07,10.12.15.101,194.165.16.60,,,,,
Dec 15, 2016 08:21:32.215008000 +07,10.12.15.101,194.165.16.61,,,,,
Dec 15, 2016 08:21:32.215121000 +07,10.12.15.101,194.165.16.62,,,,,
Dec 15, 2016 08:21:32.215136000 +07,10.12.15.101,194.165.16.63,,,,,
Dec 15, 2016 08:21:32.215202000 +07,10.12.15.101,194.165.16.64,,,,,
Dec 15, 2016 08:21:32.215210000 +07,10.12.15.101,194.165.16.65,,,,,
Dec 15, 2016 08:21:32.215661000 +07,10.12.15.101,194.165.16.66,,,,,
Dec 15, 2016 08:21:32.215669000 +07,10.12.15.101,194.165.16.67,,,,,
Dec 15, 2016 08:21:32.215849000 +07,10.12.15.101,194.165.16.68,,,,,
Dec 15, 2016 08:21:32.215859000 +07,10.12.15.101,194.165.16.69,,,,,
Dec 15, 2016 08:21:32.215996000 +07,10.12.15.101,194.165.16.70,,,,,
Dec 15, 2016 08:21:32.216005000 +07,10.12.15.101,194.165.16.71,,,,,
Dec 15, 2016 08:21:32.216106000 +07,10.12.15.101,194.165.16.72,,,,,
Dec 15, 2016 08:21:32.216133000 +07,10.12.15.101,194.165.16.73,,,,,
Dec 15, 2016 08:21:32.216263000 +07,10.12.15.101,194.165.16.74,,,,,
Dec 15, 2016 08:21:32.216271000 +07,10.12.15.101,194.165.16.75,,,,,
Dec 15, 2016 08:21:32.216535000 +07,10.12.15.101,194.165.16.76,,,,,
Dec 15, 2016 08:21:32.216614000 +07,10.12.15.101,194.165.16.77,,,,,
Dec 15, 2016 08:21:32.216765000 +07,10.12.15.101,194.165.16.78,,,,,
Dec 15, 2016 08:21:32.216774000 +07,10.12.15.101,194.165.16.79,,,,,
Dec 15, 2016 08:21:32.217054000 +07,10.12.15.101,194.165.16.80,,,,,
Dec 15, 2016 08:21:32.217080000 +07,10.12.15.101,194.165.16.81,,,,,
Dec 15, 2016 08:21:32.217147000 +07,10.12.15.101,194.165.16.82,,,,,
Dec 15, 2016 08:21:32.217191000 +07,10.12.15.101,194.165.16.83,,,,,
Dec 15, 2016 08:21:32.217299000 +07,10.12.15.101,194.165.16.84,,,,,
Dec 15, 2016 08:21:32.217316000 +07,10.12.15.101,194.165.16.85,,,,,
Dec 15, 2016 08:21:32.217378000 +07,10.12.15.101,194.165.16.86,,,,,
Dec 15, 2016 08:21:32.217401000 +07,10.12.15.101,194.165.16.87,,,,,
Dec 15, 2016 08:21:32.217806000 +07,10.12.15.101,194.165.16.88,,,,,
Dec 15, 2016 08:21:32.217868000 +07,10.12.15.101,194.165.16.89,,,,,
Dec 15, 2016 08:21:32.218079000 +07,10.12.15.101,194.165.16.90,,,,,
Dec 15, 2016 08:21:32.218087000 +07,10.12.15.101,194.165.16.91,,,,,
Dec 15, 2016 08:21:32.218215000 +07,10.12.15.101,194.165.16.92,,,,,
Dec 15, 2016 08:21:32.218224000 +07,10.12.15.101,194.165.16.93,,,,,
Dec 15, 2016 08:21:32.218479000 +07,10.12.15.101,194.165.16.94,,,,,
Dec 15, 2016 08:21:32.218489000 +07,10.12.15.101,194.165.16.95,,,,,
Dec 15, 2016 08:21:32.218703000 +07,10.12.15.101,194.165.16.96,,,,,
Dec 15, 2016 08:21:32.218714000 +07,10.12.15.101,194.165.16.97,,,,,
Dec 15, 2016 08:21:32.219039000 +07,10.12.15.101,194.165.16.98,,,,,
Dec 15, 2016 08:21:32.219064000 +07,10.12.15.101,194.165.16.99,,,,,
Dec 15, 2016 08:21:32.219458000 +07,10.12.15.101,194.165.16.100,,,,,
Dec 15, 2016 08:21:32.219485000 +07,10.12.15.101,194.165.16.101,,,,,
Dec 15, 2016 08:21:32.219767000 +07,10.12.15.101,194.165.16.102,,,,,
Dec 15, 2016 08:21:32.219778000 +07,10.12.15.101,194.165.16.103,,,,,
Dec 15, 2016 08:21:32.219970000 +07,10.12.15.101,194.165.16.104,,,,,
Dec 15, 2016 08:21:32.220069000 +07,10.12.15.101,194.165.16.105,,,,,
Dec 15, 2016 08:21:32.220074000 +07,10.12.15.101,194.165.16.106,,,,,
Dec 15, 2016 08:21:32.220080000 +07,10.12.15.101,194.165.16.107,,,,,
Dec 15, 2016 08:21:32.221907000 +07,10.12.15.101,194.165.16.108,,,,,
Dec 15, 2016 08:21:32.222532000 +07,10.12.15.101,194.165.16.109,,,,,
Dec 15, 2016 08:21:32.222540000 +07,10.12.15.101,194.165.16.110,,,,,
Dec 15, 2016 08:21:32.222698000 +07,10.12.15.101,194.165.16.111,,,,,
Dec 15, 2016 08:21:32.222705000 +07,10.12.15.101,194.165.16.112,,,,,
Dec 15, 2016 08:21:32.222806000 +07,10.12.15.101,194.165.16.113,,,,,
Dec 15, 2016 08:21:32.222812000 +07,10.12.15.101,194.165.16.114,,,,,
Dec 15, 2016 08:21:32.222932000 +07,10.12.15.101,194.165.16.115,,,,,
Dec 15, 2016 08:21:32.222936000 +07,10.12.15.101,194.165.16.116,,,,,
Dec 15, 2016 08:21:32.223021000 +07,10.12.15.101,194.165.16.117,,,,,
Dec 15, 2016 08:21:32.223027000 +07,10.12.15.101,194.165.16.118,,,,,
Dec 15, 2016 08:21:32.223163000 +07,10.12.15.101,194.165.16.119,,,,,
Dec 15, 2016 08:21:32.223168000 +07,10.12.15.101,194.165.16.120,,,,,
Dec 15, 2016 08:21:32.223330000 +07,10.12.15.101,194.165.16.121,,,,,
Dec 15, 2016 08:21:32.223334000 +07,10.12.15.101,194.165.16.122,,,,,
Dec 15, 2016 08:21:32.223454000 +07,10.12.15.101,194.165.16.123,,,,,
Dec 15, 2016 08:21:32.223459000 +07,10.12.15.101,194.165.16.124,,,,,
Dec 15, 2016 08:21:32.223565000 +07,10.12.15.101,194.165.16.125,,,,,
Dec 15, 2016 08:21:32.223569000 +07,10.12.15.101,194.165.16.126,,,,,
Dec 15, 2016 08:21:32.224191000 +07,10.12.15.101,194.165.16.127,,,,,
Dec 15, 2016 08:21:32.224196000 +07,10.12.15.101,194.165.16.128,,,,,
Dec 15, 2016 08:21:32.224300000 +07,10.12.15.101,194.165.16.129,,,,,
Dec 15, 2016 08:21:32.224305000 +07,10.12.15.101,194.165.16.130,,,,,
Dec 15, 2016 08:21:32.224410000 +07,10.12.15.101,194.165.16.131,,,,,
Dec 15, 2016 08:21:32.224416000 +07,10.12.15.101,194.165.16.132,,,,,
Dec 15, 2016 08:21:32.224528000 +07,10.12.15.101,194.165.16.133,,,,,
Dec 15, 2016 08:21:32.224534000 +07,10.12.15.101,194.165.16.134,,,,,
Dec 15, 2016 08:21:32.224630000 +07,10.12.15.101,194.165.16.135,,,,,
Dec 15, 2016 08:21:32.224637000 +07,10.12.15.101,194.165.16.136,,,,,
Dec 15, 2016 08:21:32.224720000 +07,10.12.15.101,194.165.16.137,,,,,
Dec 15, 2016 08:21:32.224725000 +07,10.12.15.101,194.165.16.138,,,,,
Dec 15, 2016 08:21:32.224807000 +07,10.12.15.101,194.165.16.139,,,,,
Dec 15, 2016 08:21:32.224822000 +07,10.12.15.101,194.165.16.140,,,,,
Dec 15, 2016 08:21:32.224941000 +07,10.12.15.101,194.165.16.141,,,,,
Dec 15, 2016 08:21:32.224950000 +07,10.12.15.101,194.165.16.142,,,,,
Dec 15, 2016 08:21:32.225042000 +07,10.12.15.101,194.165.16.143,,,,,
Dec 15, 2016 08:21:32.225048000 +07,10.12.15.101,194.165.16.144,,,,,
Dec 15, 2016 08:21:32.225110000 +07,10.12.15.101,194.165.16.145,,,,,
Dec 15, 2016 08:21:32.225115000 +07,10.12.15.101,194.165.16.146,,,,,
Dec 15, 2016 08:21:32.225204000 +07,10.12.15.101,194.165.16.147,,,,,
Dec 15, 2016 08:21:32.225209000 +07,10.12.15.101,194.165.16.148,,,,,
Dec 15, 2016 08:21:32.225288000 +07,10.12.15.101,194.165.16.149,,,,,
Dec 15, 2016 08:21:32.225292000 +07,10.12.15.101,194.165.16.150,,,,,
Dec 15, 2016 08:21:32.225375000 +07,10.12.15.101,194.165.16.151,,,,,
Dec 15, 2016 08:21:32.225381000 +07,10.12.15.101,194.165.16.152,,,,,
Dec 15, 2016 08:21:32.226048000 +07,10.12.15.101,194.165.16.153,,,,,
Dec 15, 2016 08:21:32.226053000 +07,10.12.15.101,194.165.16.154,,,,,
Dec 15, 2016 08:21:32.226129000 +07,10.12.15.101,194.165.16.155,,,,,
Dec 15, 2016 08:21:32.226133000 +07,10.12.15.101,194.165.16.156,,,,,
Dec 15, 2016 08:21:32.226231000 +07,10.12.15.101,194.165.16.157,,,,,
Dec 15, 2016 08:21:32.226236000 +07,10.12.15.101,194.165.16.158,,,,,
Dec 15, 2016 08:21:32.226328000 +07,10.12.15.101,194.165.16.159,,,,,
Dec 15, 2016 08:21:32.226334000 +07,10.12.15.101,194.165.16.160,,,,,
Dec 15, 2016 08:21:32.226432000 +07,10.12.15.101,194.165.16.161,,,,,
Dec 15, 2016 08:21:32.226437000 +07,10.12.15.101,194.165.16.162,,,,,
Dec 15, 2016 08:21:32.226552000 +07,10.12.15.101,194.165.16.163,,,,,
Dec 15, 2016 08:21:32.226558000 +07,10.12.15.101,194.165.16.164,,,,,
Dec 15, 2016 08:21:32.226685000 +07,10.12.15.101,194.165.16.165,,,,,
Dec 15, 2016 08:21:32.226691000 +07,10.12.15.101,194.165.16.166,,,,,
Dec 15, 2016 08:21:32.226824000 +07,10.12.15.101,194.165.16.167,,,,,
Dec 15, 2016 08:21:32.226831000 +07,10.12.15.101,194.165.16.168,,,,,
Dec 15, 2016 08:21:32.226938000 +07,10.12.15.101,194.165.16.169,,,,,
Dec 15, 2016 08:21:32.226944000 +07,10.12.15.101,194.165.16.170,,,,,
Dec 15, 2016 08:21:32.227093000 +07,10.12.15.101,194.165.16.171,,,,,
Dec 15, 2016 08:21:32.227098000 +07,10.12.15.101,194.165.16.172,,,,,
Dec 15, 2016 08:21:32.228252000 +07,10.12.15.101,194.165.16.173,,,,,
Dec 15, 2016 08:21:32.228258000 +07,10.12.15.101,194.165.16.174,,,,,
Dec 15, 2016 08:21:32.228363000 +07,10.12.15.101,194.165.16.175,,,,,
Dec 15, 2016 08:21:32.228369000 +07,10.12.15.101,194.165.16.176,,,,,
Dec 15, 2016 08:21:32.228430000 +07,10.12.15.101,194.165.16.177,,,,,
Dec 15, 2016 08:21:32.228435000 +07,10.12.15.101,194.165.16.178,,,,,
Dec 15, 2016 08:21:32.228525000 +07,10.12.15.101,194.165.16.179,,,,,
Dec 15, 2016 08:21:32.228531000 +07,10.12.15.101,194.165.16.180,,,,,
Dec 15, 2016 08:21:32.228622000 +07,10.12.15.101,194.165.16.181,,,,,
Dec 15, 2016 08:21:32.228627000 +07,10.12.15.101,194.165.16.182,,,,,
Dec 15, 2016 08:21:32.228705000 +07,10.12.15.101,194.165.16.183,,,,,
Dec 15, 2016 08:21:32.228710000 +07,10.12.15.101,194.165.16.184,,,,,
Dec 15, 2016 08:21:32.228813000 +07,10.12.15.101,194.165.16.185,,,,,
Dec 15, 2016 08:21:32.228818000 +07,10.12.15.101,194.165.16.186,,,,,
Dec 15, 2016 08:21:32.228945000 +07,10.12.15.101,194.165.16.187,,,,,
Dec 15, 2016 08:21:32.228950000 +07,10.12.15.101,194.165.16.188,,,,,
Dec 15, 2016 08:21:32.229066000 +07,10.12.15.101,194.165.16.189,,,,,
Dec 15, 2016 08:21:32.229069000 +07,10.12.15.101,194.165.16.190,,,,,
Dec 15, 2016 08:21:32.229606000 +07,10.12.15.101,194.165.16.191,,,,,
Dec 15, 2016 08:21:32.229653000 +07,10.12.15.101,194.165.16.192,,,,,
Dec 15, 2016 08:21:32.229770000 +07,10.12.15.101,194.165.16.193,,,,,
Dec 15, 2016 08:21:32.229776000 +07,10.12.15.101,194.165.16.194,,,,,
Dec 15, 2016 08:21:32.229912000 +07,10.12.15.101,194.165.16.195,,,,,
Dec 15, 2016 08:21:32.229917000 +07,10.12.15.101,194.165.16.196,,,,,
Dec 15, 2016 08:21:32.230040000 +07,10.12.15.101,194.165.16.197,,,,,
Dec 15, 2016 08:21:32.230045000 +07,10.12.15.101,194.165.16.198,,,,,
Dec 15, 2016 08:21:32.230147000 +07,10.12.15.101,194.165.16.199,,,,,
Dec 15, 2016 08:21:32.230152000 +07,10.12.15.101,194.165.16.200,,,,,
Dec 15, 2016 08:21:32.230295000 +07,10.12.15.101,194.165.16.201,,,,,
Dec 15, 2016 08:21:32.230299000 +07,10.12.15.101,194.165.16.202,,,,,
Dec 15, 2016 08:21:32.230419000 +07,10.12.15.101,194.165.16.203,,,,,
Dec 15, 2016 08:21:32.230424000 +07,10.12.15.101,194.165.16.204,,,,,
Dec 15, 2016 08:21:32.230561000 +07,10.12.15.101,194.165.16.205,,,,,
Dec 15, 2016 08:21:32.230567000 +07,10.12.15.101,194.165.16.206,,,,,
Dec 15, 2016 08:21:32.230795000 +07,10.12.15.101,194.165.16.207,,,,,
Dec 15, 2016 08:21:32.230801000 +07,10.12.15.101,194.165.16.208,,,,,
Dec 15, 2016 08:21:32.231370000 +07,10.12.15.101,194.165.16.209,,,,,
Dec 15, 2016 08:21:32.231375000 +07,10.12.15.101,194.165.16.210,,,,,
Dec 15, 2016 08:21:32.231475000 +07,10.12.15.101,194.165.16.211,,,,,
Dec 15, 2016 08:21:32.231479000 +07,10.12.15.101,194.165.16.212,,,,,
Dec 15, 2016 08:21:32.231600000 +07,10.12.15.101,194.165.16.213,,,,,
Dec 15, 2016 08:21:32.231606000 +07,10.12.15.101,194.165.16.214,,,,,
Dec 15, 2016 08:21:32.231746000 +07,10.12.15.101,194.165.16.215,,,,,
Dec 15, 2016 08:21:32.231754000 +07,10.12.15.101,194.165.16.216,,,,,
Dec 15, 2016 08:21:32.231823000 +07,10.12.15.101,194.165.16.217,,,,,
Dec 15, 2016 08:21:32.231877000 +07,10.12.15.101,194.165.16.218,,,,,
Dec 15, 2016 08:21:32.232009000 +07,10.12.15.101,194.165.16.219,,,,,
Dec 15, 2016 08:21:32.232014000 +07,10.12.15.101,194.165.16.220,,,,,
Dec 15, 2016 08:21:32.232169000 +07,10.12.15.101,194.165.16.221,,,,,
Dec 15, 2016 08:21:32.232191000 +07,10.12.15.101,194.165.16.222,,,,,
Dec 15, 2016 08:21:32.232331000 +07,10.12.15.101,194.165.16.223,,,,,
Dec 15, 2016 08:21:32.232350000 +07,10.12.15.101,194.165.16.224,,,,,
Dec 15, 2016 08:21:32.232447000 +07,10.12.15.101,194.165.16.225,,,,,
Dec 15, 2016 08:21:32.232452000 +07,10.12.15.101,194.165.16.226,,,,,
Dec 15, 2016 08:21:32.232566000 +07,10.12.15.101,194.165.16.227,,,,,
Dec 15, 2016 08:21:32.232583000 +07,10.12.15.101,194.165.16.228,,,,,
Dec 15, 2016 08:21:32.232658000 +07,10.12.15.101,194.165.16.229,,,,,
Dec 15, 2016 08:21:32.232662000 +07,10.12.15.101,194.165.16.230,,,,,
Dec 15, 2016 08:21:32.233175000 +07,10.12.15.101,194.165.16.231,,,,,
Dec 15, 2016 08:21:32.233181000 +07,10.12.15.101,194.165.16.232,,,,,
Dec 15, 2016 08:21:32.233290000 +07,10.12.15.101,194.165.16.233,,,,,
Dec 15, 2016 08:21:32.233295000 +07,10.12.15.101,194.165.16.234,,,,,
Dec 15, 2016 08:21:32.233509000 +07,10.12.15.101,194.165.16.235,,,,,
Dec 15, 2016 08:21:32.233514000 +07,10.12.15.101,194.165.16.236,,,,,
Dec 15, 2016 08:21:32.233628000 +07,10.12.15.101,194.165.16.237,,,,,
Dec 15, 2016 08:21:32.233632000 +07,10.12.15.101,194.165.16.238,,,,,
Dec 15, 2016 08:21:32.233725000 +07,10.12.15.101,194.165.16.239,,,,,
Dec 15, 2016 08:21:32.233729000 +07,10.12.15.101,194.165.16.240,,,,,
