frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,http.request.method,http.host,dns.qry.name
Feb  1, 2017 23:48:40.865829000 +07,10.2.1.101,65.55.88.202,50760,25,,,
Feb  1, 2017 23:48:40.880950000 +07,10.2.1.101,10.2.2.1,,,,,mailgate01.msha.com
Feb  1, 2017 23:48:40.897025000 +07,10.2.1.101,216.82.242.43,50761,25,,,
Feb  1, 2017 23:48:40.911919000 +07,10.2.1.101,216.32.180.74,50735,25,,,
Feb  1, 2017 23:48:40.912489000 +07,10.2.1.101,208.68.216.252,50762,25,,,
Feb  1, 2017 23:48:40.974946000 +07,10.2.1.101,23.229.166.168,50763,25,,,
Feb  1, 2017 23:48:40.974992000 +07,10.2.1.101,207.46.163.247,50764,25,,,
Feb  1, 2017 23:48:40.980382000 +07,10.2.2.1,10.2.1.101,,,,,mailgate01.msha.com
Feb  1, 2017 23:48:40.986816000 +07,10.2.2.1,10.2.1.101,,,,,southcliff-com.mail.protection.outlook.com
Feb  1, 2017 23:48:40.990119000 +07,10.2.1.101,10.2.2.1,,,,,mx2.esprinet.com
Feb  1, 2017 23:48:40.990486000 +07,10.2.1.101,216.32.180.10,50765,25,,,
Feb  1, 2017 23:48:41.006038000 +07,10.2.1.101,75.141.70.40,50766,25,,,
Feb  1, 2017 23:48:41.052902000 +07,10.2.1.101,191.238.240.12,50767,25,,,
Feb  1, 2017 23:48:41.073696000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:41.089436000 +07,10.2.2.1,10.2.1.101,,,,,mx2.esprinet.com
Feb  1, 2017 23:48:41.115233000 +07,10.2.1.101,194.185.40.10,50768,25,,,
Feb  1, 2017 23:48:41.115281000 +07,10.2.1.101,10.2.2.1,,,,,d57445b.ess.barracudanetworks.com
Feb  1, 2017 23:48:41.146130000 +07,10.2.1.101,10.2.2.1,,,,,etrn.is.nl
Feb  1, 2017 23:48:41.214439000 +07,10.2.2.1,10.2.1.101,,,,,d57445b.ess.barracudanetworks.com
Feb  1, 2017 23:48:41.224877000 +07,10.2.2.1,10.2.1.101,,,,,etrn.is.nl
Feb  1, 2017 23:48:41.240052000 +07,10.2.1.101,64.235.153.2,50769,25,,,
Feb  1, 2017 23:48:41.255677000 +07,10.2.1.101,213.133.46.8,50770,25,,,
Feb  1, 2017 23:48:41.271320000 +07,10.2.1.101,65.55.88.170,50771,25,,,
Feb  1, 2017 23:48:41.333251000 +07,10.2.1.101,10.2.2.1,,,,,mx1.mail.icloud.com
Feb  1, 2017 23:48:41.365035000 +07,10.2.1.101,211.9.117.2,50772,25,,,
Feb  1, 2017 23:48:41.408245000 +07,10.2.2.1,10.2.1.101,,,,,mx1.mail.icloud.com
Feb  1, 2017 23:48:41.411643000 +07,10.2.1.101,17.178.102.82,50773,25,,,
Feb  1, 2017 23:48:41.457910000 +07,10.2.1.101,66.82.4.104,50736,25,,,
Feb  1, 2017 23:48:41.458109000 +07,10.2.1.101,10.2.2.1,,,,,mail01.jmpsecurities.com
Feb  1, 2017 23:48:41.489803000 +07,10.2.1.101,216.32.181.10,50774,25,,,
Feb  1, 2017 23:48:41.561657000 +07,10.2.2.1,10.2.1.101,,,,,mail01.jmpsecurities.com
Feb  1, 2017 23:48:41.567365000 +07,10.2.1.101,216.52.10.141,50775,25,,,
Feb  1, 2017 23:48:41.583375000 +07,10.2.1.101,83.246.86.166,50776,25,,,
Feb  1, 2017 23:48:41.676954000 +07,10.2.1.101,68.168.97.195,50777,25,,,
Feb  1, 2017 23:48:41.769952000 +07,10.2.1.101,68.168.97.195,50737,25,,,
Feb  1, 2017 23:48:41.926553000 +07,10.2.1.101,122.98.14.31,50778,25,,,
Feb  1, 2017 23:48:42.144899000 +07,10.2.1.101,216.82.241.196,50779,25,,,
Feb  1, 2017 23:48:42.160321000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:42.238588000 +07,10.2.1.101,64.12.88.132,50780,25,,,
Feb  1, 2017 23:48:42.347801000 +07,10.2.1.101,217.72.192.67,50781,25,,,
Feb  1, 2017 23:48:42.363284000 +07,10.2.1.101,64.12.88.132,50782,25,,,
Feb  1, 2017 23:48:42.550092000 +07,10.2.1.101,10.2.2.1,,,,,gmail-smtp-in.l.google.com
Feb  1, 2017 23:48:42.646490000 +07,10.2.2.1,10.2.1.101,,,,,gmail-smtp-in.l.google.com
Feb  1, 2017 23:48:42.659656000 +07,10.2.1.101,74.125.28.26,50783,25,,,
Feb  1, 2017 23:48:42.737848000 +07,10.2.1.101,85.158.137.67,50784,25,,,
Feb  1, 2017 23:48:42.753266000 +07,10.2.1.101,207.46.163.215,50785,25,,,
Feb  1, 2017 23:48:42.891749000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:42.893155000 +07,10.2.1.101,68.232.142.51,50738,25,,,
Feb  1, 2017 23:48:42.893193000 +07,10.2.1.101,98.139.171.245,50739,25,,,
Feb  1, 2017 23:48:43.049737000 +07,10.2.1.101,207.46.163.10,50786,25,,,
Feb  1, 2017 23:48:43.095958000 +07,10.2.1.101,208.11.179.133,50740,25,,,
Feb  1, 2017 23:48:43.095994000 +07,10.2.1.101,68.87.20.5,50741,25,,,
Feb  1, 2017 23:48:43.127804000 +07,10.2.1.101,208.69.85.41,50787,25,,,
Feb  1, 2017 23:48:43.128132000 +07,10.2.1.101,207.46.163.247,50788,25,,,
Feb  1, 2017 23:48:43.205127000 +07,10.2.1.101,68.232.150.130,50742,25,,,
Feb  1, 2017 23:48:43.205163000 +07,10.2.1.101,96.114.157.80,50743,25,,,
Feb  1, 2017 23:48:43.283164000 +07,10.2.1.101,216.82.242.115,50744,25,,,
Feb  1, 2017 23:48:43.298761000 +07,10.2.1.101,170.12.104.95,50745,25,,,
Feb  1, 2017 23:48:43.345532000 +07,10.2.1.101,154.66.66.116,50746,25,,,
Feb  1, 2017 23:48:43.423562000 +07,10.2.1.101,207.46.163.74,50747,25,,,
Feb  1, 2017 23:48:43.439169000 +07,10.2.1.101,207.211.30.141,50748,25,,,
Feb  1, 2017 23:48:43.455355000 +07,10.2.1.101,198.190.28.84,50789,25,,,
Feb  1, 2017 23:48:43.485928000 +07,10.2.1.101,208.70.91.252,50749,25,,,
Feb  1, 2017 23:48:43.548361000 +07,10.2.1.101,66.147.240.160,50750,25,,,
Feb  1, 2017 23:48:43.626371000 +07,10.2.1.101,38.117.207.25,50752,25,,,
Feb  1, 2017 23:48:43.626407000 +07,10.2.1.101,64.72.83.80,50751,25,,,
Feb  1, 2017 23:48:43.673136000 +07,10.2.1.101,98.129.184.132,50753,25,,,
Feb  1, 2017 23:48:43.673172000 +07,10.2.1.101,199.193.206.99,50755,25,,,
Feb  1, 2017 23:48:43.688771000 +07,10.2.1.101,148.163.158.5,50754,25,,,
Feb  1, 2017 23:48:43.751166000 +07,10.2.1.101,67.152.67.2,50756,25,,,
Feb  1, 2017 23:48:43.797938000 +07,10.2.1.101,192.168.255.255,50757,25,,,
Feb  1, 2017 23:48:43.813567000 +07,10.2.1.101,168.252.233.185,50758,25,,,
Feb  1, 2017 23:48:43.829167000 +07,10.2.1.101,216.32.181.10,50759,25,,,
Feb  1, 2017 23:48:43.875968000 +07,10.2.1.101,65.55.88.202,50760,25,,,
Feb  1, 2017 23:48:43.907131000 +07,10.2.1.101,216.82.242.43,50761,25,,,
Feb  1, 2017 23:48:43.922771000 +07,10.2.1.101,208.68.216.252,50762,25,,,
Feb  1, 2017 23:48:43.969922000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:43.985147000 +07,10.2.1.101,23.229.166.168,50763,25,,,
Feb  1, 2017 23:48:43.985182000 +07,10.2.1.101,207.46.163.247,50764,25,,,
Feb  1, 2017 23:48:44.000761000 +07,10.2.1.101,216.32.180.10,50765,25,,,
Feb  1, 2017 23:48:44.016368000 +07,10.2.1.101,75.141.70.40,50766,25,,,
Feb  1, 2017 23:48:44.063172000 +07,10.2.1.101,191.238.240.12,50767,25,,,
Feb  1, 2017 23:48:44.125547000 +07,10.2.1.101,194.185.40.10,50768,25,,,
Feb  1, 2017 23:48:44.250393000 +07,10.2.1.101,64.235.153.2,50769,25,,,
Feb  1, 2017 23:48:44.265974000 +07,10.2.1.101,213.133.46.8,50770,25,,,
Feb  1, 2017 23:48:44.266010000 +07,10.2.1.101,65.55.88.170,50771,25,,,
Feb  1, 2017 23:48:44.375144000 +07,10.2.1.101,211.9.117.2,50772,25,,,
Feb  1, 2017 23:48:44.421980000 +07,10.2.1.101,17.178.102.82,50773,25,,,
Feb  1, 2017 23:48:44.499981000 +07,10.2.1.101,216.32.181.10,50774,25,,,
Feb  1, 2017 23:48:44.577977000 +07,10.2.1.101,216.52.10.141,50775,25,,,
Feb  1, 2017 23:48:44.593566000 +07,10.2.1.101,83.246.86.166,50776,25,,,
Feb  1, 2017 23:48:44.687180000 +07,10.2.1.101,68.168.97.195,50777,25,,,
Feb  1, 2017 23:48:44.737488000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:44.936772000 +07,10.2.1.101,122.98.14.31,50778,25,,,
Feb  1, 2017 23:48:45.155189000 +07,10.2.1.101,216.82.241.196,50779,25,,,
Feb  1, 2017 23:48:45.248778000 +07,10.2.1.101,64.12.88.132,50780,25,,,
Feb  1, 2017 23:48:45.358005000 +07,10.2.1.101,217.72.192.67,50781,25,,,
Feb  1, 2017 23:48:45.373576000 +07,10.2.1.101,64.12.88.132,50782,25,,,
Feb  1, 2017 23:48:45.670007000 +07,10.2.1.101,74.125.28.26,50783,25,,,
Feb  1, 2017 23:48:45.747954000 +07,10.2.1.101,85.158.137.67,50784,25,,,
Feb  1, 2017 23:48:45.763586000 +07,10.2.1.101,207.46.163.215,50785,25,,,
Feb  1, 2017 23:48:45.826346000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:45.873345000 +07,10.2.1.101,205.139.110.141,50790,25,,,
Feb  1, 2017 23:48:46.059980000 +07,10.2.1.101,207.46.163.10,50786,25,,,
Feb  1, 2017 23:48:46.137999000 +07,10.2.1.101,208.69.85.41,50787,25,,,
Feb  1, 2017 23:48:46.138036000 +07,10.2.1.101,207.46.163.247,50788,25,,,
Feb  1, 2017 23:48:46.465620000 +07,10.2.1.101,198.190.28.84,50789,25,,,
Feb  1, 2017 23:48:46.573002000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:47.043404000 +07,10.2.1.101,213.42.202.181,50791,25,,,
Feb  1, 2017 23:48:47.215017000 +07,10.2.1.101,216.32.180.74,50792,25,,,
Feb  1, 2017 23:48:47.339378000 +07,10.2.1.101,10.2.2.1,,,,,happyspizza.com.1.0001.arsmtp.com
Feb  1, 2017 23:48:47.339486000 +07,10.2.2.1,10.2.1.101,,,,,happyspizza.com.1.0001.arsmtp.com
Feb  1, 2017 23:48:47.386500000 +07,10.2.1.101,204.232.236.146,50793,25,,,
Feb  1, 2017 23:48:47.589011000 +07,10.2.1.101,10.2.2.1,,,,,alt2.aspmx.l.google.com
Feb  1, 2017 23:48:47.651596000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:47.690064000 +07,10.2.2.1,10.2.1.101,,,,,alt2.aspmx.l.google.com
Feb  1, 2017 23:48:47.698527000 +07,10.2.1.101,173.194.219.27,50794,25,,,
Feb  1, 2017 23:48:48.151010000 +07,10.2.1.101,205.139.110.145,50795,25,,,
Feb  1, 2017 23:48:48.380505000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:48.494186000 +07,10.2.1.101,203.97.33.212,50796,25,,,
Feb  1, 2017 23:48:48.883644000 +07,10.2.1.101,205.139.110.141,50790,25,,,
Feb  1, 2017 23:48:48.899234000 +07,10.2.1.101,98.139.171.245,50739,25,,,
Feb  1, 2017 23:48:48.899434000 +07,10.2.1.101,68.232.142.51,50738,25,,,
Feb  1, 2017 23:48:49.102042000 +07,10.2.1.101,208.11.179.133,50740,25,,,
Feb  1, 2017 23:48:49.102078000 +07,10.2.1.101,68.87.20.5,50741,25,,,
Feb  1, 2017 23:48:49.226818000 +07,10.2.1.101,68.232.150.130,50742,25,,,
Feb  1, 2017 23:48:49.226855000 +07,10.2.1.101,96.114.157.80,50743,25,,,
Feb  1, 2017 23:48:49.304849000 +07,10.2.1.101,170.12.104.95,50745,25,,,
Feb  1, 2017 23:48:49.304886000 +07,10.2.1.101,216.82.242.115,50744,25,,,
Feb  1, 2017 23:48:49.351629000 +07,10.2.1.101,154.66.66.116,50746,25,,,
Feb  1, 2017 23:48:49.445203000 +07,10.2.1.101,207.211.30.141,50748,25,,,
Feb  1, 2017 23:48:49.445240000 +07,10.2.1.101,207.46.163.74,50747,25,,,
Feb  1, 2017 23:48:49.461199000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:49.492035000 +07,10.2.1.101,208.70.91.252,50749,25,,,
Feb  1, 2017 23:48:49.554399000 +07,10.2.1.101,66.147.240.160,50750,25,,,
Feb  1, 2017 23:48:49.632443000 +07,10.2.1.101,38.117.207.25,50752,25,,,
Feb  1, 2017 23:48:49.632479000 +07,10.2.1.101,64.72.83.80,50751,25,,,
Feb  1, 2017 23:48:49.633019000 +07,10.2.1.101,66.37.42.50,50797,25,,,
Feb  1, 2017 23:48:49.679215000 +07,10.2.1.101,98.129.184.132,50753,25,,,
Feb  1, 2017 23:48:49.679251000 +07,10.2.1.101,199.193.206.99,50755,25,,,
Feb  1, 2017 23:48:49.694842000 +07,10.2.1.101,148.163.158.5,50754,25,,,
Feb  1, 2017 23:48:49.757237000 +07,10.2.1.101,67.152.67.2,50756,25,,,
Feb  1, 2017 23:48:49.804021000 +07,10.2.1.101,192.168.255.255,50757,25,,,
Feb  1, 2017 23:48:49.819641000 +07,10.2.1.101,168.252.233.185,50758,25,,,
Feb  1, 2017 23:48:49.835250000 +07,10.2.1.101,216.32.181.10,50759,25,,,
Feb  1, 2017 23:48:49.882037000 +07,10.2.1.101,65.55.88.202,50760,25,,,
Feb  1, 2017 23:48:49.913206000 +07,10.2.1.101,216.82.242.43,50761,25,,,
Feb  1, 2017 23:48:49.928838000 +07,10.2.1.101,208.68.216.252,50762,25,,,
Feb  1, 2017 23:48:49.991244000 +07,10.2.1.101,23.229.166.168,50763,25,,,
Feb  1, 2017 23:48:49.991279000 +07,10.2.1.101,207.46.163.247,50764,25,,,
Feb  1, 2017 23:48:50.006804000 +07,10.2.1.101,216.32.180.10,50765,25,,,
Feb  1, 2017 23:48:50.022444000 +07,10.2.1.101,75.141.70.40,50766,25,,,
Feb  1, 2017 23:48:50.053642000 +07,10.2.1.101,213.42.202.181,50791,25,,,
Feb  1, 2017 23:48:50.069239000 +07,10.2.1.101,191.238.240.12,50767,25,,,
Feb  1, 2017 23:48:50.131611000 +07,10.2.1.101,194.185.40.10,50768,25,,,
Feb  1, 2017 23:48:50.203749000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:50.225241000 +07,10.2.1.101,216.32.180.74,50792,25,,,
Feb  1, 2017 23:48:50.256447000 +07,10.2.1.101,64.235.153.2,50769,25,,,
Feb  1, 2017 23:48:50.256645000 +07,10.2.1.101,10.2.2.1,,,,,sesbmg13.ericsson.net
Feb  1, 2017 23:48:50.272008000 +07,10.2.1.101,65.55.88.170,50771,25,,,
Feb  1, 2017 23:48:50.272044000 +07,10.2.1.101,213.133.46.8,50770,25,,,
Feb  1, 2017 23:48:50.352462000 +07,10.2.2.1,10.2.1.101,,,,,sesbmg13.ericsson.net
Feb  1, 2017 23:48:50.366097000 +07,10.2.1.101,193.180.251.49,50798,25,,,
Feb  1, 2017 23:48:50.396829000 +07,10.2.1.101,211.9.117.2,50772,25,,,
Feb  1, 2017 23:48:50.396877000 +07,10.2.1.101,204.232.236.146,50793,25,,,
Feb  1, 2017 23:48:50.428050000 +07,10.2.1.101,17.178.102.82,50773,25,,,
Feb  1, 2017 23:48:50.506051000 +07,10.2.1.101,216.32.181.10,50774,25,,,
Feb  1, 2017 23:48:50.584058000 +07,10.2.1.101,216.52.10.141,50775,25,,,
Feb  1, 2017 23:48:50.599623000 +07,10.2.1.101,83.246.86.166,50776,25,,,
Feb  1, 2017 23:48:50.693252000 +07,10.2.1.101,68.168.97.195,50777,25,,,
Feb  1, 2017 23:48:50.708876000 +07,10.2.1.101,173.194.219.27,50794,25,,,
Feb  1, 2017 23:48:50.942869000 +07,10.2.1.101,122.98.14.31,50778,25,,,
Feb  1, 2017 23:48:51.161242000 +07,10.2.1.101,205.139.110.145,50795,25,,,
Feb  1, 2017 23:48:51.161279000 +07,10.2.1.101,216.82.241.196,50779,25,,,
Feb  1, 2017 23:48:51.254877000 +07,10.2.1.101,64.12.88.132,50780,25,,,
Feb  1, 2017 23:48:51.286419000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:51.364052000 +07,10.2.1.101,217.72.192.67,50781,25,,,
Feb  1, 2017 23:48:51.379648000 +07,10.2.1.101,64.12.88.132,50782,25,,,
Feb  1, 2017 23:48:51.504457000 +07,10.2.1.101,203.97.33.212,50796,25,,,
Feb  1, 2017 23:48:51.676066000 +07,10.2.1.101,74.125.28.26,50783,25,,,
Feb  1, 2017 23:48:51.754040000 +07,10.2.1.101,85.158.137.67,50784,25,,,
Feb  1, 2017 23:48:51.769660000 +07,10.2.1.101,207.46.163.215,50785,25,,,
Feb  1, 2017 23:48:52.066088000 +07,10.2.1.101,207.46.163.10,50786,25,,,
Feb  1, 2017 23:48:52.091016000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:52.144054000 +07,10.2.1.101,207.46.163.247,50788,25,,,
Feb  1, 2017 23:48:52.144091000 +07,10.2.1.101,208.69.85.41,50787,25,,,
Feb  1, 2017 23:48:52.471684000 +07,10.2.1.101,198.190.28.84,50789,25,,,
Feb  1, 2017 23:48:52.643283000 +07,10.2.1.101,66.37.42.50,50797,25,,,
Feb  1, 2017 23:48:52.924764000 +07,10.2.1.101,216.32.180.74,50799,25,,,
Feb  1, 2017 23:48:53.173992000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:53.376499000 +07,10.2.1.101,193.180.251.49,50798,25,,,
Feb  1, 2017 23:48:53.470750000 +07,10.2.1.101,66.82.4.104,50800,25,,,
Feb  1, 2017 23:48:53.782697000 +07,10.2.1.101,68.168.97.195,50801,25,,,
Feb  1, 2017 23:48:53.962403000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:54.905287000 +07,10.2.1.101,205.139.110.141,50790,25,,,
Feb  1, 2017 23:48:55.046046000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:55.834681000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:55.934944000 +07,10.2.1.101,216.32.180.74,50799,25,,,
Feb  1, 2017 23:48:56.059686000 +07,10.2.1.101,213.42.202.181,50791,25,,,
Feb  1, 2017 23:48:56.231344000 +07,10.2.1.101,216.32.180.74,50792,25,,,
Feb  1, 2017 23:48:56.402934000 +07,10.2.1.101,204.232.236.146,50793,25,,,
Feb  1, 2017 23:48:56.465327000 +07,10.2.1.101,66.82.4.104,50800,25,,,
Feb  1, 2017 23:48:56.714900000 +07,10.2.1.101,173.194.219.27,50794,25,,,
Feb  1, 2017 23:48:56.792934000 +07,10.2.1.101,68.168.97.195,50801,25,,,
Feb  1, 2017 23:48:56.918073000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:57.167352000 +07,10.2.1.101,205.139.110.145,50795,25,,,
Feb  1, 2017 23:48:57.510520000 +07,10.2.1.101,203.97.33.212,50796,25,,,
Feb  1, 2017 23:48:57.709813000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:48:58.649369000 +07,10.2.1.101,66.37.42.50,50797,25,,,
Feb  1, 2017 23:48:58.790103000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:48:59.382580000 +07,10.2.1.101,193.180.251.49,50798,25,,,
Feb  1, 2017 23:48:59.607317000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:00.693299000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:00.912047000 +07,10.2.1.101,98.139.171.245,50802,25,,,
Feb  1, 2017 23:49:00.927589000 +07,10.2.1.101,68.232.142.51,50803,25,,,
Feb  1, 2017 23:49:01.099266000 +07,10.2.1.101,68.87.20.5,50804,25,,,
Feb  1, 2017 23:49:01.114537000 +07,10.2.1.101,208.11.179.133,50805,25,,,
Feb  1, 2017 23:49:01.239614000 +07,10.2.1.101,68.232.150.130,50806,25,,,
Feb  1, 2017 23:49:01.240025000 +07,10.2.1.101,96.114.157.80,50807,25,,,
Feb  1, 2017 23:49:01.317649000 +07,10.2.1.101,170.12.104.95,50808,25,,,
Feb  1, 2017 23:49:01.317696000 +07,10.2.1.101,216.82.242.115,50809,25,,,
Feb  1, 2017 23:49:01.348831000 +07,10.2.1.101,154.66.66.116,50810,25,,,
Feb  1, 2017 23:49:01.458153000 +07,10.2.1.101,205.139.110.145,50811,25,,,
Feb  1, 2017 23:49:01.473537000 +07,10.2.1.101,207.46.163.74,50812,25,,,
Feb  1, 2017 23:49:01.477516000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:01.504751000 +07,10.2.1.101,208.70.91.252,50813,25,,,
Feb  1, 2017 23:49:01.567222000 +07,10.2.1.101,66.147.240.160,50814,25,,,
Feb  1, 2017 23:49:01.629622000 +07,10.2.1.101,64.72.83.80,50815,25,,,
Feb  1, 2017 23:49:01.629838000 +07,10.2.1.101,38.117.207.25,50816,25,,,
Feb  1, 2017 23:49:01.691936000 +07,10.2.1.101,108.166.43.1,50817,25,,,
Feb  1, 2017 23:49:01.707198000 +07,10.2.1.101,10.2.2.1,,,,,east.smtp.mx.exch080.serverdata.net
Feb  1, 2017 23:49:01.707528000 +07,10.2.1.101,148.163.158.5,50818,25,,,
Feb  1, 2017 23:49:01.770034000 +07,10.2.1.101,67.152.67.2,50819,25,,,
Feb  1, 2017 23:49:01.802757000 +07,10.2.2.1,10.2.1.101,,,,,east.smtp.mx.exch080.serverdata.net
Feb  1, 2017 23:49:01.816691000 +07,10.2.1.101,64.78.25.101,50820,25,,,
Feb  1, 2017 23:49:01.832397000 +07,10.2.1.101,168.252.233.185,50821,25,,,
Feb  1, 2017 23:49:01.848101000 +07,10.2.1.101,192.168.255.255,50822,25,,,
Feb  1, 2017 23:49:01.848310000 +07,10.2.1.101,216.32.181.10,50823,25,,,
Feb  1, 2017 23:49:01.894756000 +07,10.2.1.101,65.55.88.202,50824,25,,,
Feb  1, 2017 23:49:01.926063000 +07,10.2.1.101,216.82.242.43,50825,25,,,
Feb  1, 2017 23:49:01.940982000 +07,10.2.1.101,216.32.180.74,50799,25,,,
Feb  1, 2017 23:49:01.941579000 +07,10.2.1.101,208.68.216.251,50826,25,,,
Feb  1, 2017 23:49:01.988381000 +07,10.2.1.101,23.229.166.168,50827,25,,,
Feb  1, 2017 23:49:02.004134000 +07,10.2.1.101,207.46.163.247,50828,25,,,
Feb  1, 2017 23:49:02.019660000 +07,10.2.1.101,216.32.180.10,50829,25,,,
Feb  1, 2017 23:49:02.020143000 +07,10.2.1.101,75.141.70.42,50830,25,,,
Feb  1, 2017 23:49:02.081966000 +07,10.2.1.101,191.238.240.12,50831,25,,,
Feb  1, 2017 23:49:02.143978000 +07,10.2.1.101,216.82.251.230,50832,25,,,
Feb  1, 2017 23:49:02.269298000 +07,10.2.1.101,65.55.88.170,50833,25,,,
Feb  1, 2017 23:49:02.269344000 +07,10.2.1.101,87.213.228.113,50834,25,,,
Feb  1, 2017 23:49:02.299856000 +07,10.2.1.101,10.2.2.1,,,,,d57445a.ess.barracudanetworks.com
Feb  1, 2017 23:49:02.421224000 +07,10.2.2.1,10.2.1.101,,,,,d57445a.ess.barracudanetworks.com
Feb  1, 2017 23:49:02.425053000 +07,10.2.1.101,64.235.153.2,50835,25,,,
Feb  1, 2017 23:49:02.425277000 +07,10.2.1.101,211.9.117.2,50836,25,,,
Feb  1, 2017 23:49:02.440831000 +07,10.2.1.101,17.172.34.67,50837,25,,,
Feb  1, 2017 23:49:02.471359000 +07,10.2.1.101,66.82.4.104,50800,25,,,
Feb  1, 2017 23:49:02.518805000 +07,10.2.1.101,216.32.181.10,50838,25,,,
Feb  1, 2017 23:49:02.565277000 +07,10.2.1.101,91.220.131.24,,,,,
Feb  1, 2017 23:49:02.596800000 +07,10.2.1.101,216.52.10.141,50839,25,,,
Feb  1, 2017 23:49:02.612333000 +07,10.2.1.101,83.246.86.166,50840,25,,,
Feb  1, 2017 23:49:02.737164000 +07,10.2.1.101,68.168.97.195,50841,25,,,
Feb  1, 2017 23:49:02.798999000 +07,10.2.1.101,68.168.97.195,50801,25,,,
Feb  1, 2017 23:49:03.017514000 +07,10.2.1.101,10.2.2.1,,,,,kecgate04.infosys.com
Feb  1, 2017 23:49:03.109714000 +07,10.2.2.1,10.2.1.101,,,,,kecgate04.infosys.com
Feb  1, 2017 23:49:03.111450000 +07,10.2.1.101,122.98.10.32,50842,25,,,
Feb  1, 2017 23:49:03.158649000 +07,10.2.1.101,216.82.242.35,50843,25,,,
Feb  1, 2017 23:49:03.298782000 +07,10.2.1.101,64.12.88.131,50844,25,,,
Feb  1, 2017 23:49:03.376951000 +07,10.2.1.101,64.12.91.196,50845,25,,,
Feb  1, 2017 23:49:03.392383000 +07,10.2.1.101,217.72.192.67,50846,25,,,
Feb  1, 2017 23:49:03.395760000 +07,91.220.131.24,10.2.1.101,,,,,
Feb  1, 2017 23:49:03.703985000 +07,10.2.1.101,10.2.2.1,,,,,alt1.gmail-smtp-in.l.google.com
Feb  1, 2017 23:49:03.767237000 +07,10.2.1.101,207.46.163.247,50847,25,,,
Feb  1, 2017 23:49:03.782425000 +07,10.2.1.101,85.158.137.83,50848,25,,,
Feb  1, 2017 23:49:03.799436000 +07,10.2.2.1,10.2.1.101,,,,,alt1.gmail-smtp-in.l.google.com
Feb  1, 2017 23:49:03.813525000 +07,10.2.1.101,74.125.69.27,50849,25,,,
Feb  1, 2017 23:49:03.922214000 +07,10.2.1.101,98.139.171.245,50802,25,,,
Feb  1, 2017 23:49:03.937818000 +07,10.2.1.101,68.232.142.51,50803,25,,,
Feb  1, 2017 23:49:04.109612000 +07,10.2.1.101,68.87.20.5,50804,25,,,
Feb  1, 2017 23:49:04.109961000 +07,10.2.1.101,207.46.163.10,50850,25,,,
Feb  1, 2017 23:49:04.125022000 +07,10.2.1.101,208.11.179.133,50805,25,,,
Feb  1, 2017 23:49:04.189938000 +07,10.2.1.101,208.69.85.41,50851,25,,,
Feb  1, 2017 23:49:04.190262000 +07,10.2.1.101,207.46.163.247,50852,25,,,
Feb  1, 2017 23:49:04.234175000 +07,10.2.1.101,68.232.150.130,50806,25,,,
Feb  1, 2017 23:49:04.234211000 +07,10.2.1.101,96.114.157.80,50807,25,,,
Feb  1, 2017 23:49:04.327828000 +07,10.2.1.101,216.82.242.115,50809,25,,,
Feb  1, 2017 23:49:04.327864000 +07,10.2.1.101,170.12.104.95,50808,25,,,
Feb  1, 2017 23:49:04.358938000 +07,10.2.1.101,154.66.66.116,50810,25,,,
Feb  1, 2017 23:49:04.468250000 +07,10.2.1.101,205.139.110.145,50811,25,,,
Feb  1, 2017 23:49:04.468945000 +07,10.2.1.101,198.190.28.84,50853,25,,,
Feb  1, 2017 23:49:04.483827000 +07,10.2.1.101,207.46.163.74,50812,25,,,
Feb  1, 2017 23:49:04.484106000 +07,10.2.1.101,91.220.131.24,,,,,
